Date,Buy & Hold,Momentum,Sentiment + Momentum,Buy & Hold Cumulative,Momentum Cumulative,Sentiment + Momentum Cumulative
2018-05-02,-0.00634949258927122,-0.002523237813867105,0.0,2.335868010185834,1.2170911131575168,1.0
2018-05-03,0.0017076668688002302,0.00203742474713754,0.0,2.3398568945967186,1.2195708447109852,1.0
2018-05-04,0.021091094341846563,0.0017970715181575398,0.0,2.389207037107078,1.2217625007403905,1.0
2018-05-07,0.01357412842491211,0.00227759138326531,0.0,2.4216384402624733,1.2245451764844735,1.0
2018-05-08,0.0036627487941905887,0.001280722920858388,0.0,2.43050829353951,1.2261134795596238,1.0
2018-05-09,0.016277911920583428,0.00472655865128599,0.0,2.470071893463994,1.2319087768338945,1.0
2018-05-10,0.013139439324934665,0.002533469534130325,0.0,2.5025272532363902,1.235029780188831,1.0
2018-05-11,-0.004902941759651315,-0.0006526837776948098,0.0,2.490257507861832,1.2342236962863318,1.0
2018-05-14,0.00042269412873232985,-0.002240253404461435,0.0,2.491310125089437,1.2314587224488593,1.0
2018-05-15,-0.009564138358883914,-0.0043426046744389855,0.0,2.4674828903581933,1.2261109840443742,1.0
2018-05-16,0.007931555275525545,0.002612331584488955,0.0,2.487053867294483,1.2293139924940824,1.0
2018-05-17,-0.007110898431650285,-0.0005070080241012549,0.0,2.469368679850109,1.2286907204357478,1.0
2018-05-18,-0.00821366027697964,0.000797192455559565,0.0,2.4490861244152065,1.2296702234082952,1.0
2018-05-21,0.008629062047060758,-9.725173907242e-05,0.0,2.470219440541381,1.2295506358405832,1.0
2018-05-22,-0.00124583411015943,-3.849202870684e-05,0.0,2.4671419569027755,1.229503307942212,1.0
2018-05-23,0.012364377700764985,0.0038892703697663,0.0,2.497646631899326,1.2342851787273215,1.0
2018-05-24,0.0026426068006998697,0.00102117996674627,0.0,2.5042469298745282,1.2355456060250898,1.0
2018-05-25,0.00384226632978914,0.000556037886926205,0.0,2.513868913534663,1.236232616193065,1.0
2018-05-29,-0.002703895720309395,-0.00382436743300113,0.0,2.5070716741379377,1.2315048084360825,1.0
2018-05-30,0.009930627235675595,0.00729140060246404,0.0,2.531968468386923,1.2404842033382506,1.0
2018-05-31,-0.005306719427679345,-0.002700986648440195,0.0,2.518532022125463,1.237133672067433,1.0
2018-06-01,0.019859202220324078,0.011139122348231344,0.0,2.568548058851214,1.250914255401709,1.0
2018-06-04,0.009052219383883994,0.007471014019872669,0.0,2.5917991193779844,1.2602598533414737,1.0
2018-06-05,0.0035848349135408552,0.002269082089108375,0.0,2.601090291350015,1.2631194864023134,1.0
2018-06-06,0.01174663411883545,0.00687349608597221,0.0,2.631644347312559,1.2718015332482149,1.0
2018-06-07,-0.012643442112434644,-0.01182639467495437,0.0,2.598371304346797,1.2567607063678095,1.0
2018-06-08,0.00147004785654818,9.892217916379515e-05,0.0,2.602191034513268,1.2568850278755708,1.0
2018-06-11,0.00370943657472003,0.001262356964524445,0.0,2.6118436971111003,1.2584716654441161,1.0
2018-06-12,0.0065249387589375344,0.00138732619713215,0.0,2.6288858172826672,1.2602175761539354,1.0
2018-06-13,0.000671869009555311,0.0013796139545914452,0.0,2.630652084192959,1.2619561899078187,1.0
2018-06-14,0.005285627450753784,0.0021933215492435996,0.0,2.644556731062552,1.2647240656133447,1.0
2018-06-15,-0.0029809661265319852,-0.001728628399383765,0.0,2.6366733970275624,1.2625378276761414,1.0
2018-06-18,0.0027333353791826006,0.0038603721876285754,0.0,2.6438803097070074,1.2674116935919313,1.0
2018-06-19,-0.00815779626069313,-0.006347802717090551,0.0,2.6223120728027594,1.259366414199676,1.0
2018-06-20,0.00021052165131573973,0.00283022278316287,0.0,2.622864126270591,1.2629307017174942,1.0
2018-06-21,-0.01211398748646341,-0.009160261357777165,0.0,2.5910907830662553,1.2513619264130011,1.0
2018-06-22,-0.00825174864377268,-0.00233568923896402,0.0,2.5697097532111965,1.248439133827429,1.0
2018-06-25,-0.025325495818881084,-0.003625018793992745,0.0,2.5046305796005086,1.2439135185041486,1.0
2018-06-26,0.00740638360875788,0.0,0.0,2.5231808344712556,1.2439135185041486,1.0
2018-06-27,-0.01822496167995717,-0.0007939697730616599,0.0,2.477195960451415,1.2429258887701535,1.0
2018-06-28,0.01204269668055694,0.0,0.0,2.507028080021432,1.2429258887701535,1.0
2018-06-29,-0.000784223309592735,-0.001102461927368995,0.0,2.505062010163276,1.241555610299243,1.0
2018-07-02,0.009056302862809567,0.000774730482330685,0.0,2.5277486104174334,1.2425174812760507,1.0
2018-07-03,-0.017678789899594448,-0.014138823167045062,0.0,2.4830610738148717,1.2249497463263264,1.0
2018-07-05,0.017301773691540838,0.0015025026397064898,0.0,2.526022434576291,1.2267902365536894,1.0
2018-07-06,0.013708181739521106,0.01071855250459334,0.0,2.5606496091875703,1.2399396521163126,1.0
2018-07-09,0.00983482116459789,0.005962706534537715,0.0,2.585833140159128,1.247333048382419,1.0
2018-07-10,0.005453247924416825,0.00369428714447338,0.0,2.599934329363589,1.251941054827935,1.0
2018-07-11,-0.008387015434709535,-0.00570790762186449,0.0,2.5781286400139853,1.2447950909389576,1.0
2018-07-12,0.012018284665367066,0.005364076516210105,0.0,2.609113323913609,1.251472267053757,1.0
2018-07-13,-0.00254405748420533,0.00012273228142924006,0.0,2.602475589634767,1.251625863100238,1.0
2018-07-16,-0.00213002847540392,-0.003491487891058055,0.0,2.596932242522301,1.2472558265550884,1.0
2018-07-17,0.01128246446029256,0.00475699716415353,0.0,2.6262320382543467,1.2531890189849848,1.0
2018-07-18,0.0009635060116400049,0.00031958321065236005,0.0,2.628762428611166,1.2535895171552263,1.0
2018-07-19,-0.00415127259381526,-0.00414910915509806,0.0,2.6178497191856214,1.2483882374128625,1.0
2018-07-20,-0.003354676689544545,-0.000333610900603585,0.0,2.6090676797559387,1.2479717614886763,1.0
2018-07-23,0.0014305893789252446,0.00104141495064993,0.0,2.6128001842674946,1.2492714179390796,1.0
2018-07-24,-0.0025877224236827948,-0.0010933609372072947,0.0,2.606038982642063,1.2479055133707355,1.0
2018-07-25,0.012149055178840474,0.0033098950655662948,0.0,2.637699894040391,1.2520359496717344,1.0
2018-07-26,0.0024458556332039843,-0.0120235392862928,0.0,2.644151327184931,1.2369820462430052,1.0
2018-07-27,-0.01465872036816446,-0.00639803308375817,0.0,2.605391452268616,1.2290677941871275,1.0
2018-07-30,-0.014386348796101364,-0.0032080307636619754,0.0,2.5679093820858987,1.225124906892749,1.0
2018-07-31,0.00075312659281702,-0.0012688590536045403,0.0,2.569843342929492,1.2235703960628417,1.0
2018-08-01,0.0033641661589539447,0.00061199791673763,0.0,2.578488722937588,1.224319218596214,1.0
2018-08-02,0.021918236721689167,0.0026266273964537347,0.0,2.6350046491511403,1.2275350489977837,1.0
2018-08-03,0.003349715018423445,-6.848227680037005e-05,0.0,2.6438311637980174,1.2274509846027761,1.0
2018-08-06,0.007871350929584594,0.00300330567316106,0.0,2.664641686686844,1.2311373951083608,1.0
2018-08-07,0.010762297950696215,0.002687064861307535,0.0,2.6933193544508134,1.2344455411421982,1.0
2018-08-08,0.00219261422766533,0.00149870852297424,0.0,2.699224764787029,1.2362956151958555,1.0
2018-08-09,-0.0063535158784783895,-0.0003755658633921502,0.0,2.682075197384372,1.2358313047657266,1.0
2018-08-10,-0.00895239177720929,-0.00409547930776935,0.0,2.6580642094414513,1.230769983229165,1.0
2018-08-13,-0.0004962182208554549,0.0007767949015125749,0.0,2.6567452295485228,1.2317260390770721,1.0
2018-08-14,0.00333135223648486,0.00315869737758596,0.0,2.66559578371075,1.2356166888866091,1.0
2018-08-15,-0.012972789396072059,-0.00495680388364124,0.0,2.6310155709936125,1.229491979284444,1.0
2018-08-16,-0.0009318229450301001,0.00101979052621306,0.0,2.628563930315829,1.2307458035569734,1.0
2018-08-17,-0.00886850416992692,0.0009474635767439402,0.0,2.6052525001389037,1.2319118903780741,1.0
2018-08-20,0.001646693217355005,0.000717214591574245,0.0,2.60954255176038,1.232795435561387,1.0
2018-08-21,0.009434764291948786,0.0005159717107615501,0.0,2.6341629706460497,1.2334315231312927,1.0
2018-08-22,0.005070873618596138,0.0018277982734761574,0.0,2.647520478160981,1.2356859871397232,1.0
2018-08-23,0.004354680155716785,0.0051495819032474095,0.0,2.659049583049083,1.2420492533371943,1.0
2018-08-24,0.015845116338628246,0.008488864642393611,0.0,2.7011825330426764,1.2525928413279597,1.0
2018-08-27,0.0114785021158456,0.005113096469454185,0.0,2.732188062463492,1.2589974693626171,1.0
2018-08-28,0.0008435649723050196,0.0004519725679248946,0.0,2.7344928406107365,1.2595665016818558,1.0
2018-08-29,0.007411101138139735,0.009128401707742935,0.0,2.754758443614022,1.2710643306868241,1.0
2018-08-30,-0.004704260295491685,-0.005700527793149485,0.0,2.741799342844058,1.263818593142863,1.0
2018-08-31,0.00127214635907254,0.00146914599053421,0.0,2.7452873128953645,1.2656753271617414,1.0
2018-09-04,0.00407319492602372,0.00967013155984876,0.0,2.7564694032487274,1.2779145740874502,1.0
2018-09-05,-0.014831578031929254,-0.008659716450216955,0.0,2.715586612201818,1.2668481962282532,1.0
2018-09-06,-0.0145916007666859,-0.0043999186417101,0.0,2.6759618565092125,1.2612741672334518,1.0
2018-09-07,-0.0021576170052248047,-0.00121535919013299,0.0,2.6701881557022755,1.2597412660830274,1.0
2018-09-10,0.014587930067473559,0.005961880803607625,0.0,2.7091406737846566,1.2672516933548004,1.0
2018-09-11,-0.0013432827940975203,0.000974256635606025,0.0,2.705501531730772,1.2684863217260345,1.0
2018-09-12,-0.0004960877146883047,0.00358540941506002,0.0,2.7041593656588097,1.2730343645268258,1.0
2018-09-13,0.009370422952069314,0.0009464653562181651,0.0,2.729498482644832,1.2742392474501256,1.0
2018-09-14,0.007025220107649941,0.0037632088798069557,0.0,2.7486738102689086,1.2790344759011285,1.0
2018-09-17,-0.014505896262999576,-0.01089488549827842,0.0,2.708801833116324,1.2650995417378352,1.0
2018-09-18,0.006090582960387965,0.0019670512807223447,0.0,2.7253000154041698,1.267588057411652,1.0
2018-09-19,-0.0008346899915311103,-0.0035046667951863703,0.0,2.7230252347573924,1.2631455836368666,1.0
2018-09-20,0.010022328014281514,0.00215452381761163,0.0,2.7503162868512967,1.2658670608819234,1.0
2018-09-21,-0.003125276231160655,0.0022942405469378547,0.0,2.7417207887318265,1.2687712644200317,1.0
2018-09-24,0.007859406430883691,2.8850798911364984e-05,0.0,2.763269086730473,1.268807869484646,1.0
2018-09-25,0.0001475406625905451,0.00158393642175439,0.0,2.763676781282445,1.2708175804813315,1.0
2018-09-26,-0.0018881578203317844,-0.001520627322416535,0.0,2.758458523354997,1.2688851405466444,1.0
2018-09-27,0.00610542741074361,0.00372033705410947,0.0,2.7753000916348882,1.273605820952429,1.0
2018-09-28,-0.006114578364238489,-0.0002727327945498951,0.0,2.7583303017403087,1.2732584668777256,1.0
2018-10-01,0.013242200128528326,0.003881830724436,0.0,2.794856663616538,1.2782010407145998,1.0
2018-10-02,-0.00671076824257658,-0.004372278670818685,0.0,2.7761010282757868,1.2726123895672652,1.0
2018-10-03,-0.0003783566075837197,0.00012919742852749995,0.0,2.775050672108419,1.2727768078155095,1.0
2018-10-04,-0.0209037064853486,-0.00951222985592115,0.0,2.717041827376695,1.260669862264283,1.0
2018-10-05,-0.015359399469633075,-0.00436009211898196,0.0,2.6753096965743146,1.2551732255331864,1.0
2018-10-08,-0.01556950737354009,0.0,0.0,2.6336564425269975,1.2551732255331864,1.0
2018-10-09,0.0023098734374211853,0.0,0.0,2.6397398555868836,1.2551732255331864,1.0
2018-10-10,-0.04710692267570032,0.0,0.0,2.515389834325788,1.2551732255331864,1.0
2018-10-11,-0.010460073853380466,0.0,0.0,2.4890786708886976,1.2551732255331864,1.0
2018-10-12,0.02783004265403586,0.0,0.0,2.558349836468781,1.2551732255331864,1.0
2018-10-15,-0.013711634379220941,0.0,0.0,2.5232706788969814,1.2551732255331864,1.0
2018-10-16,0.03919210356611909,0.0,0.0,2.6221629646696636,1.2551732255331864,1.0
2018-10-17,-0.009563550558308606,-0.001898986382431775,0.0,2.5970857765849207,1.252789668670306,1.0
2018-10-18,-0.024076733978365888,-0.0094364438838018,0.0,2.534556433223088,1.240967789263692,1.0
2018-10-19,-0.014272391632787259,-0.005296307885949409,0.0,2.4983822511927274,1.2343952417752055,1.0
2018-10-22,0.009865784527961866,0.0009491270879157202,0.0,2.523030752151479,1.2355668397363686,1.0
2018-10-23,0.0024289379169639995,-0.00054579158106532,0.0,2.529159037211046,1.234892477757397,1.0
2018-10-24,-0.05411583017458871,-0.001715083574500765,0.0,2.3922914962688067,1.2327745339525207,1.0
2018-10-25,0.026126327035810654,0.0,0.0,2.4547932862653146,1.2327745339525207,1.0
2018-10-26,-0.023747050726973185,-0.0007961873282381699,0.0,2.396499185572139,1.2317930144900129,1.0
2018-10-29,-0.024383030610975225,0.0,0.0,2.338065272571156,1.2317930144900129,1.0
2018-10-30,0.020954581195972842,0.0,0.0,2.387058451166733,1.2317930144900129,1.0
2018-10-31,0.026038423989982566,0.0,0.0,2.4492136912070834,1.2317930144900129,1.0
2018-11-01,0.02527657676898055,0.0,0.0,2.5111214290965176,1.2317930144900129,1.0
2018-11-02,-0.013260054154998735,0.0,0.0,2.47782382295692,1.2317930144900129,1.0
2018-11-05,-0.003304179722701565,0.0,0.0,2.4696366477246787,1.2317930144900129,1.0
2018-11-06,0.007530999424272296,-4.9795542452555e-05,0.0,2.488235479896855,1.231731676688667,1.0
2018-11-07,0.030937334503936247,0.001040872631294705,0.0,2.5652148532629866,1.233013752480031,1.0
2018-11-08,-0.008969726120669975,0.000465302454402035,0.0,2.542205578588543,1.2335874768053716,1.0
2018-11-09,-0.017846607651490397,-0.000126637312820375,0.0,2.496835833058043,1.23343125860218,1.0
2018-11-12,-0.04196446522864013,-0.002743144923130865,0.0,2.392057452560056,1.2300477779071146,1.0
2018-11-13,0.00763641014187273,0.0,0.0,2.4103241843507277,1.2300477779071146,1.0
2018-11-14,-0.00248750704105888,-0.00031652244151686,0.0,2.404328485970921,1.2296584401812691,1.0
2018-11-15,0.027218469266413924,0.0,0.0,2.469770626972684,1.2296584401812691,1.0
2018-11-16,-0.011124372031200392,0.0,0.0,2.442295979686509,1.2296584401812691,1.0
2018-11-19,-0.04601332127724853,-0.000968429191757585,0.0,2.329917830119061,1.2284676030519066,1.0
2018-11-20,-0.005573437721098135,-0.00148131036205046,0.0,2.3169321781976167,1.2266478612620626,1.0
2018-11-21,0.00329297845535314,-0.0013381697950279451,0.0,2.3245617859429357,1.2250063981449861,1.0
2018-11-23,-0.005962988604948545,0.0,0.0,2.310700450501859,1.2250063981449861,1.0
2018-11-26,0.027517908996152807,0.0,0.0,2.3742860952161386,1.2250063981449861,1.0
2018-11-27,0.003014284540399973,0.0,0.0,2.381442869087435,1.2250063981449861,1.0
2018-11-28,0.034967266365584324,0.00082171690603385,0.0,2.4647154162252365,1.2260130066123416,1.0
2018-11-29,-0.004521281885968815,-0.00215006502579806,0.0,2.4535717430597894,1.2233769989256509,1.0
2018-11-30,0.01596924008594758,0.0030520491972742597,0.0,2.4927534192928085,1.2271108057131859,1.0
2018-12-03,0.02511489528282467,0.003071406328907355,0.0,2.5553586603842504,1.2308797616081242,1.0
2018-12-04,-0.044687972522569404,-0.007083760640631741,0.0,2.4411648627836895,1.2221605039994943,1.0
2018-12-06,0.007346865490884339,-0.0005577903402621501,0.0,2.4590997726716344,1.2214787946761134,1.0
2018-12-07,-0.037216155474185005,-0.0027158790404213148,0.0,2.367581533205354,1.2181614060193333,1.0
2018-12-10,0.017471333536491215,0.001002872531791385,0.0,2.4089463398468216,1.2193830666327186,1.0
2018-12-11,0.001945180178184945,0.0018066724721477801,0.0,2.4136321745174025,1.221586092452207,1.0
2018-12-12,0.012206078714874984,0.001627028493304945,0.0,2.443093158828317,1.2235736478316517,1.0
2018-12-13,0.000758067340643837,0.00257443416949025,0.0,2.444945187962175,1.2267236576395173,1.0
2018-12-14,-0.023273087932168333,-0.0021420157250212997,0.0,2.3880437636133993,1.2240959962745979,1.0
2018-12-17,-0.027272352130071714,-0.0033161310471420597,0.0,2.322916193190113,1.2200367335366695,1.0
2018-12-18,0.011796519551870716,-0.000359877947923435,0.0,2.3503185194804375,1.2195976692206132,1.0
2018-12-19,-0.028632666205399348,-0.0034302720331322346,0.0,2.2830226338357855,1.2154141174442123,1.0
2018-12-20,-0.01689460136450733,0.0,0.0,2.244451876530982,1.2154141174442123,1.0
2018-12-21,-0.02969559527812053,0.0,0.0,2.1778015419843,1.2154141174442123,1.0
2018-12-24,-0.028753189690376612,0.0,0.0,2.115182801139631,1.2154141174442123,1.0
2018-12-26,0.0657903594065725,0.0,0.0,2.254341437837208,1.2154141174442123,1.0
2018-12-27,0.007837757073742005,0.0,0.0,2.272010418388246,1.2154141174442123,1.0
2018-12-28,0.005763794506078705,0.001372106610287905,0.0,2.285105819555506,1.2170817951889947,1.0
2018-12-31,0.006400745425076235,0.0003862957994431001,0.0,2.299732200175841,1.217551948774055,1.0
2019-01-02,0.004556480438758966,-0.003841590941564455,0.0,2.3102108849603264,1.2128746122367604,1.0
2019-01-03,-0.047193461359915305,-0.013251066750063064,0.0,2.2011840368276956,1.1968027297905544,1.0
2019-01-04,0.051166025386499836,0.0,0.0,2.31380987513638,1.1968027297905544,1.0
2019-01-07,0.021734206748416564,0.002075543902433315,0.0,2.364098697339122,1.1992867463987869,1.0
2019-01-08,0.00439888739152217,0.000385710099353375,0.0,2.374498101291161,1.1997493234088936,1.0
2019-01-09,0.012124163369280835,0.00071993717999482,0.0,2.403286904191262,1.2006130675534894,1.0
2019-01-10,0.005006821636360815,0.000236234749047465,0.0,2.4153197330615495,1.200896694080206,1.0
2019-01-11,0.0037974761178017798,0.0008285422119496049,0.0,2.4244918520647056,1.2018916876834422,1.0
2019-01-14,-0.011201820244967435,-0.00130658321351372,0.0,2.3973331301524885,1.2003213161798534,1.0
2019-01-15,0.01298107055861349,0.00218178554545077,0.0,2.4284530806675,1.202940159877391,1.0
2019-01-16,-0.004224999961613756,-0.000822420028068365,0.0,2.418192866494899,1.2019508377973402,1.0
2019-01-17,0.007880844833719525,0.0011519787933241751,0.0,2.4372502692537528,1.203335459673101,1.0
2019-01-18,0.011118221964837966,0.001972812381378115,0.0,2.4643481587311773,1.2057094147668952,1.0
2019-01-22,-0.0239879599522941,-0.0016521417334714652,0.0,2.405233473791024,1.2037174119243192,1.0
2019-01-23,0.0007940849049830053,0.00011949453453677001,0.0,2.4071434333855213,1.2038612495761711,1.0
2019-01-24,0.01964553420360904,0.00020917215843260488,0.0,2.4544330520390893,1.2041130638321982,1.0
2019-01-25,0.01816360239664279,-0.0002207028228405652,0.0,2.4990143981055057,1.2038473126799911,1.0
2019-01-28,-0.021405714911479905,-0.004636408245344895,0.0,2.4455212083399758,1.1982657850733454,1.0
2019-01-29,-0.01469612705816411,-0.00142331264761123,0.0,2.4095815179387765,1.1965602782262508,1.0
2019-01-30,0.03784051430614203,0.00422732708867758,0.0,2.5007613218401543,1.2016185299036324,1.0
2019-01-31,0.01871196306363354,0.01572904210720581,0.0,2.5475554753253906,1.2205188383572854,1.0
2019-02-01,0.0036423855098563053,0.0007195723029657747,0.0,2.556834654474271,1.2213970899086153,1.0
2019-02-04,0.010369856521502985,0.004663063981123721,0.0,2.583348662990376,1.2270925426852175,1.0
2019-02-05,0.0065148205217961845,0.00222494302715709,0.0,2.6001787158749803,1.2298227536817414,1.0
2019-02-06,0.0052462363984299345,0.00550693550886607,0.0,2.6138198680966265,1.236595308273603,1.0
2019-02-07,-0.018666961935743277,-0.014503759385321835,0.0,2.5650277921119775,1.2186600274653847,1.0
2019-02-08,0.002873207948876955,0.0018645044095806549,0.0,2.5723976503533637,1.2209322244603735,1.0
2019-02-11,0.002640816734815065,0.0009466817066754601,0.0,2.579190881117016,1.2220880586623608,1.0
2019-02-12,0.015455213482914783,0.006250626367612265,0.0,2.619052826797866,1.22972687450538,1.0
2019-02-13,0.0012727971498828201,0.0020949966259046103,0.0,2.6223863497712068,1.232303148158253,1.0
2019-02-14,0.001640758780455135,0.001605089959816985,0.0,2.62668905320034,1.2342811055688125,1.0
2019-02-15,0.00307553875253525,0.00244372164774066,0.0,2.6347675371743176,1.2372973450258884,1.0
2019-02-19,0.00164160477309978,0.0017854177760424001,0.0,2.6390927841393514,1.2395064376999476,1.0
2019-02-20,-0.00116065553119191,-0.00109137521566634,0.0,2.636029706502111,1.238153671094183,1.0
2019-02-21,-0.00532824359278446,-0.00194363445004492,0.0,2.621984298108052,1.2357471529645947,1.0
2019-02-22,0.01213897627446801,0.005913943247022105,0.0,2.6538125032948128,1.2430552914948965,1.0
2019-02-25,0.005784144388408645,0.0037227133516391,0.0,2.669162537993634,1.2476828300253702,1.0
2019-02-26,-0.0005335519184688947,-0.00048497775487761483,0.0,2.6677384012007823,1.247077731607665,1.0
2019-02-27,-0.00240625687021555,-0.003923151655381775,0.0,2.661319137344955,1.2421852565405187,1.0
2019-02-28,-0.001062494725827365,-0.001642705024834465,0.0,2.658491499797783,1.2401447125778244,1.0
2019-03-01,0.004084910310706355,0.00508711613481824,0.0,2.669351199136232,1.2464534727546888,1.0
2019-03-04,-0.003803120023254365,-0.001731516943664425,0.0,2.659199336141699,1.2442952174471247,1.0
2019-03-05,-0.002135846636439055,0.001290865222012015,0.0,2.65351969418398,1.245901434869243,1.0
2019-03-06,-0.009945932376590211,-0.002139133306933915,0.0,2.6271279667456757,1.2432362856127575,1.0
2019-03-07,-0.010017156814420624,-0.0032403545824508098,0.0,2.6008116139312345,1.2392077592176032,1.0
2019-03-08,0.0019022117507122703,0.000281378070743085,0.0,2.6057589083446437,1.2395564451061418,1.0
2019-03-11,0.022959894895688497,0.0018974804495532848,0.0,2.6655868590037404,1.2419084792268484,1.0
2019-03-12,0.004335549960241215,0.00266248235975208,0.0,2.677143644004314,1.2452150386452165,1.0
2019-03-13,0.0073968174544343,0.00475195117516339,0.0,2.6969459868383128,1.251132239711438,1.0
2019-03-14,-0.00304445026347097,-0.0026625526282378653,0.0,2.6887352689181157,1.247801034278321,1.0
2019-03-15,0.01047065691328104,0.01297617821569567,0.0,2.7168880934495956,1.263992722876846,1.0
2019-03-18,-0.00012497651857969975,0.00261316697756052,0.0,2.7165485462343057,1.2672957469201445,1.0
2019-03-19,0.013093010894810287,0.012609060015821124,0.0,2.7521163459464324,1.2832751550508554,1.0
2019-03-20,-0.00016722258892254983,-0.00238019857554335,0.0,2.7516561299260474,1.2802207053547732,1.0
2019-03-21,0.027598622228140367,0.024382141649048724,0.0,2.827598047957623,1.3114352279347783,1.0
2019-03-22,-0.027536004281954917,-0.02443072561844941,0.0,2.7497372960014146,1.279395913714735,1.0
2019-03-25,-0.0059453835046320794,-0.003434276030535875,0.0,2.7333890532396965,1.2750021149946988,1.0
2019-03-26,0.00717396976047141,0.002175913463459795,0.0,2.7529983036512413,1.2777764092626556,1.0
2019-03-27,-0.0101945465919723,-0.0036550241152293597,0.0,2.724932734177048,1.2731061056729294,1.0
2019-03-28,0.00198091875654158,0.001292608749781835,0.0,2.7303306045404936,1.2747517337645229,1.0
2019-03-29,0.01286658374801059,0.00027418359833025497,0.0,2.7654606319235704,1.2751012497818641,1.0
2019-04-01,0.018111558126976696,0.008457704773375716,0.0,2.8155474329065195,1.2858856797086817,1.0
2019-04-02,0.0031754350044311554,0.00374601702539879,0.0,2.8244880207816068,1.2907026293575872,1.0
2019-04-03,0.014357837559167835,0.01332068669294478,0.0,2.8650415609718043,1.3078956746970196,1.0
2019-04-04,-0.008372127010619125,-0.004254718890867365,0.0,2.8410550691326457,1.3023309462626025,1.0
2019-04-05,0.004146494223015845,0.0028163824820208053,0.0,2.8528354875640742,1.3059988083254501,1.0
2019-04-08,0.00026738999379066,0.0005389105327853101,0.0,2.85359830722738,1.3067026248390619,1.0
2019-04-09,-0.007853715999601624,-0.007233969555907891,0.0,2.831186956545472,1.2972499778323512,1.0
2019-04-10,0.008775839484665695,0.005133975413486625,0.0,2.856032998827194,1.3039100273236885,1.0
2019-04-11,-0.00101712290657542,-0.000647668105974065,0.0,2.8531280622421518,1.3030655263859312,1.0
2019-04-12,0.005778877387580724,0.00347427212267236,0.0,2.869615939484915,1.3075927306182693,1.0
2019-04-15,-0.00340376959460222,-0.00047648430569198,0.0,2.8598484280019103,1.3069696832038926,1.0
2019-04-16,0.018262358454964094,-5.9195262745345166e-05,0.0,2.912076005120947,1.3068923167900952,1.0
2019-04-17,0.00381035585198754,0.0034707209734829306,0.0,2.923172050968492,1.3114281753640624,1.0
2019-04-18,0.00281537835374321,0.0012566684823620351,0.0,2.931401886285056,1.313076205818924,1.0
2019-04-22,0.0043655942892419555,0.003021607397661045,0.0,2.9441991976192954,1.3170438065961192,1.0
2019-04-23,0.010299085853295725,0.0072495971323188555,0.0,2.9745217579247805,1.3265918435995565,1.0
2019-04-24,-0.0008662202714145402,0.00120094294403156,0.0,2.9719451668803023,1.3281850047137373,1.0
2019-04-25,0.0006553630679264398,0.0030357038596750307,0.0,2.973892869982578,1.3322169810589095,1.0
2019-04-26,-0.004394371034933055,0.004797022035221095,0.0,2.960824481293733,1.3386076552727448,1.0
2019-04-29,0.00266347015627135,0.001941092308018155,0.0,2.9687105489376164,1.3412060162958488,1.0
2019-04-30,-0.0038307038753755108,-0.004232334756463771,0.0,2.957338297932933,1.3355295834575016,1.0
2019-05-01,-0.00726074982141304,-0.005482714286171995,0.0,2.935865804414359,1.328207256330674,1.0
2019-05-02,0.0020485743411374903,-0.0043983903749206,0.0,2.9418801437703053,1.3223652823185295,1.0
2019-05-03,0.014117705871258348,0.004460314354821065,0.0,2.9834127423485493,1.3282634471695718,1.0
2019-05-06,-0.00889434299184684,-0.007131856600721515,0.0,2.956877246131855,1.3187904627363785,1.0
2019-05-07,-0.02369824543166374,-0.00962476512399542,0.0,2.88680444344172,1.3060974142847754,1.0
2019-05-08,-0.003639734309957754,9.85727098135e-06,0.0,2.8762972422627864,1.306110288840916,1.0
2019-05-09,-0.007511915852354415,-0.00024520416919462506,0.0,2.854690739412549,1.3057900251526642,1.0
2019-05-10,0.00368055515332227,0.0008010555576954748,0.0,2.8651975861246357,1.306836035509496,1.0
2019-05-13,-0.04027165528529956,-0.00268825146084936,0.0,2.749811336611952,1.3033229316279469,1.0
2019-05-14,0.01905589146948667,0.0,0.0,2.8022114430039933,1.3033229316279469,1.0
2019-05-15,0.010148733353037339,0.0003437266173790101,0.0,2.8306503397378706,1.3037709184105877,1.0
2019-05-16,0.00488620844796418,0.0013752980325682901,0.0,2.8444814873411306,1.3055639919895976,1.0
2019-05-17,-0.01596525554524125,-0.00420295856868597,0.0,2.7990686135020217,1.300076760622497,1.0
2019-05-20,-0.024368654128017427,-0.004561838102921529,0.0,2.7308590785790017,1.2941460209191664,1.0
2019-05-21,0.013429140522501801,0.005698899624792055,0.0,2.7675321688923886,1.3015212291922087,1.0
2019-05-22,-0.01248739538202254,-0.00011989044424986493,0.0,2.732972900466963,1.3013651892338403,1.0
2019-05-23,-0.01936260059202253,-0.00327333269879919,0.0,2.6800554377664,1.2971053880068422,1.0
2019-05-24,-0.003952423821055285,0.0,0.0,2.669462722812423,1.2971053880068422,1.0
2019-05-28,-0.0018702923079993653,0.0,0.0,2.6644700472154557,1.2971053880068422,1.0
2019-05-29,-0.005708154517572449,-0.0035638272201742698,0.0,2.6492608404785063,1.2924827285176288,1.0
2019-05-30,0.0038631597522242695,-0.00010679862160281001,0.0,2.6594953583305867,1.2923446931437776,1.0
2019-05-31,-0.0184351623471474,-0.00110595937218223,0.0,2.6104671296382773,1.2909154124183053,1.0
